Record ID,Platform,Post Content,Media Type,Post Date & Time,User Name,City,State,Country,Engagement Type,Hashtags Used,Mentions,Engagement Count,Comments Text,Age_Group,User Demographics,Post Link,Campaign Name,Post Reach,User Profile Link,Post Impressions,Post Shares,Sponsored,Cost(USD)
603,Instagram,This is a sample post content Check out our New Product Launch!,Image,04-02-2023 02:41,Aarav,Mumbai, Maharashtra, India,Like,#newproduct,@alice,1470,Great post!,18-24,Female,http://socialmedia.com/post/578673,New Product Launch,627939,http://socialmedia.com/post/512716,656547,784179,TRUE,278293
604,Instagram,Loving the vibes here! Check out our New Product Launch!,Text,05-02-2023 16:38,Aarav,Mumbai, Maharashtra, India,Like,#newproduct,@alice,522,Thanks for sharing!,25-34,Male,http://socialmedia.com/post/30103,Summer Collection,575531,http://socialmedia.com/post/870087,857603,734538,TRUE,440917
605,Facebook,Loving the vibes here!,Video,11-06-2023 08:22,Aarav,Mumbai, Maharashtra, India,Like,#trending,@bob,56467.5,Awesome product!,25-34,Male,http://socialmedia.com/post/958026,Summer Collection,970898,http://socialmedia.com/post/747060,807678,573552,TRUE,452084
606,TikTok,Loving the vibes here!,Image,15-08-2023 05:21,Vivaan,Mumbai, Maharashtra, India,Like,#trending,@alice,32416,Great post!,25-34,Female,http://socialmedia.com/post/304985,Summer Collection,170468,http://socialmedia.com/post/162884,106398,409230,FALSE,278042
607,Facebook,This is a sample post content,Image,02-07-2023 06:47,James,New York, NY, USA,Like,#sample,@alice,47632.5,Thanks for sharing!,18-24,Female,http://socialmedia.com/post/511732,Winter Sale,783419,http://socialmedia.com/post/130222,605708,283791,TRUE,383930
608,Snapchat,This is a sample post content,Link,09-03-2023 14:47,Liam,Sydney, NSW, Australia,Share,#sample,@bob,16350,Awesome product!,25-34,Female,http://socialmedia.com/post/98351,New Product Launch,579079,http://socialmedia.com/post/32681,536560,606367,TRUE,371522
609,Twitter,Loving the vibes here!,Image,30-05-2023 15:00,Harry,London, England, UK,Comment,#sample,@bob,580.5,Thanks for sharing!,18-24,Female,http://socialmedia.com/post/300387,Summer Collection,548076,http://socialmedia.com/post/453322,927324,163665,TRUE,116131
610,Instagram,This is a sample post content,Video,26-05-2023 15:25,Mary,New York, NY, USA,Share,#trending,@bob,50238,Great post!,25-34,Female,http://socialmedia.com/post/74092,New Product Launch,981625,http://socialmedia.com/post/802618,658749,261456,TRUE,175313
611,Twitter,This is a sample post content,Image,01-01-2023 05:04,Aanya,Mumbai, Maharashtra, India,Like,#trending,@charlie,976.5,Great post!,18-24,Female,http://socialmedia.com/post/17427,New Product Launch,786197,http://socialmedia.com/post/106594,595888,683373,TRUE,482863
612,Twitter,Loving the vibes here!,Video,10-08-2023 02:06,Harry,London, England, UK,Comment,#sample,@alice,16240.5,Thanks for sharing!,25-34,Male,http://socialmedia.com/post/557704,New Product Launch,653347,http://socialmedia.com/post/795642,514838,874892,TRUE,421547
613,TikTok,Loving the vibes here!,Video,07-03-2023 07:06,James,New York, NY, USA,Share,#trending,@bob,5004,Thanks for sharing!,18-24,Male,http://socialmedia.com/post/938250,Winter Sale,964443,http://socialmedia.com/post/539569,819384,586099,TRUE,107045
614,Instagram,Check out our new product!,Video,31-10-2023 00:34,Vivaan,Mumbai, Maharashtra, India,Comment,#sample,@charlie,2472,Awesome product!,25-34,Male,http://socialmedia.com/post/628880,Summer Collection,741202,http://socialmedia.com/post/117369,712407,341885,TRUE,294924
615,Facebook,Loving the vibes here! Check out our New Product Launch!,Video,22-01-2023 23:10,Oliver,London, England, UK,Share,#newproduct,@alice,72742.5,Great post!,18-24,Male,http://socialmedia.com/post/164115,Summer Collection,618368,http://socialmedia.com/post/490480,627962,415329,TRUE,163523
616,LinkedIn,Loving the vibes here!,Image,27-09-2023 00:13,Olivia,Sydney, NSW, Australia,Like,#sample,@charlie,838,Awesome product!,18-24,Male,http://socialmedia.com/post/611999,Summer Collection,471184,http://socialmedia.com/post/549230,45056,417561,FALSE,265302
617,Twitter,Loving the vibes here!,Video,16-04-2023 11:39,Mary,New York, NY, USA,Like,#trending,@charlie,28386,Thanks for sharing!,25-34,Female,http://socialmedia.com/post/560787,Summer Collection,418022,http://socialmedia.com/post/283689,26384,441848,FALSE,410830
618,Twitter,Check out our new product!,Image,05-01-2023 02:26,John,New York, NY, USA,Like,#trending,@bob,24183,Great post!,18-24,Male,http://socialmedia.com/post/243592,New Product Launch,424788,http://socialmedia.com/post/643816,479523,792928,FALSE,272116
619,TikTok,Loving the vibes here!,Text,17-02-2023 22:30,Olivia,Sydney, NSW, Australia,Share,#sample,@alice,1776,Thanks for sharing!,18-24,Male,http://socialmedia.com/post/641950,Winter Sale,625164,http://socialmedia.com/post/493749,505416,43777,TRUE,197814
620,Facebook,This is a sample post content,Video,05-04-2023 00:23,Sophie,London, England, UK,Comment,#trending,@alice,67050,Great post!,25-34,Female,http://socialmedia.com/post/8013,Summer Collection,906021,http://socialmedia.com/post/212986,893709,670718,TRUE,239440
621,Pinterest,This is a sample post content,Image,28-08-2023 11:54,Vivaan,Mumbai, Maharashtra, India,Share,#trending,@charlie,88.5,Great post!,25-34,Female,http://socialmedia.com/post/624200,Winter Sale,642838,http://socialmedia.com/post/750560,759364,700446,TRUE,241881
622,YouTube,Loving the vibes here!,Video,10-02-2023 02:37,Aanya,Mumbai, Maharashtra, India,Like,#sample,@bob,1038,Thanks for sharing!,25-34,Male,http://socialmedia.com/post/70781,Winter Sale,41277,http://socialmedia.com/post/49063,225713,841885,FALSE,453543
623,Twitter,Check out our new product!,Image,12-04-2023 22:38,Emma,Sydney, NSW, Australia,Like,#sample,@bob,8914.5,Thanks for sharing!,25-34,Male,http://socialmedia.com/post/546619,Summer Collection,705319,http://socialmedia.com/post/311553,949601,778096,TRUE,438420
624,Facebook,Loving the vibes here! Check out our New Product Launch!,Image,19-01-2023 13:36,Aarav,Mumbai, Maharashtra, India,Follow,#newproduct,@alice,1665,Awesome product!,25-34,Female,http://socialmedia.com/post/549869,Winter Sale,729750,http://socialmedia.com/post/776300,753154,967617,TRUE,176637
625,Snapchat,Check out our new product!,Video,18-12-2023 23:28,Emma,Sydney, NSW, Australia,Like,#sample,@bob,930,Thanks for sharing!,25-34,Female,http://socialmedia.com/post/341474,Winter Sale,335274,http://socialmedia.com/post/363034,389438,778923,FALSE,134632
626,Twitter,This is a sample post content,Image,31-01-2023 21:56,Oliver,London, England, UK,Like,#trending,@charlie,8658,Great post!,18-24,Female,http://socialmedia.com/post/405760,New Product Launch,271239,http://socialmedia.com/post/934885,126458,171001,FALSE,422711
627,Twitter,Check out our new product!,Video,13-06-2023 19:31,John,New York, NY, USA,Like,#trending,@charlie,32008.5,Awesome product!,25-34,Male,http://socialmedia.com/post/954881,Summer Collection,585160,http://socialmedia.com/post/426417,605263,658837,TRUE,438814
628,YouTube,Loving the vibes here! Check out our New Product Launch!,Video,21-02-2023 08:39,Vivaan,Mumbai, Maharashtra, India,Comment,#newproduct,@charlie,15642,Great post!,18-24,Male,http://socialmedia.com/post/276691,New Product Launch,48228,http://socialmedia.com/post/373869,100522,270830,FALSE,482228
629,Twitter,Loving the vibes here! Check out our New Product Launch!,Image,05-11-2023 09:06,Patricia,New York, NY, USA,Like,#newproduct,@bob,535.5,Thanks for sharing!,18-24,Male,http://socialmedia.com/post/580221,New Product Launch,900940,http://socialmedia.com/post/955535,713907,326199,TRUE,439948
630,Facebook,Loving the vibes here!,Video,07-05-2023 09:26,Aanya,Mumbai, Maharashtra, India,Like,#trending,@charlie,53047.5,Great post!,18-24,Female,http://socialmedia.com/post/79820,Winter Sale,948384,http://socialmedia.com/post/205267,602816,96373,TRUE,174672
631,Instagram,This is a sample post content,Video,16-01-2023 21:07,Patricia,New York, NY, USA,Comment,#sample,@alice,2048,Thanks for sharing!,18-24,Female,http://socialmedia.com/post/617177,New Product Launch,359186,http://socialmedia.com/post/605633,205166,214776,FALSE,455931
632,Instagram,This is a sample post content,Image,01-11-2023 09:28,Diya,Mumbai, Maharashtra, India,Comment,#trending,@alice,1668,Great post!,18-24,Male,http://socialmedia.com/post/114775,Summer Collection,912300,http://socialmedia.com/post/554805,812863,281506,TRUE,162121
633,Instagram,Check out our new product! Check out our New Product Launch!,Video,17-08-2023 04:15,Aarav,Mumbai, Maharashtra, India,Comment,#newproduct,@bob,28746,Awesome product!,18-24,Female,http://socialmedia.com/post/836434,New Product Launch,914488,http://socialmedia.com/post/679571,646753,473777,TRUE,429547
634,Twitter,Loving the vibes here!,Video,06-02-2023 10:50,Emily,London, England, UK,Like,#trending,@alice,24729,Thanks for sharing!,25-34,Male,http://socialmedia.com/post/98557,Summer Collection,279902,http://socialmedia.com/post/371190,228640,496299,FALSE,168788
635,Facebook,Check out our new product!,Image,08-10-2023 11:54,Olivia,Sydney, NSW, Australia,Like,#trending,@alice,63525,Awesome product!,25-34,Female,http://socialmedia.com/post/646784,Winter Sale,808784,http://socialmedia.com/post/963899,611367,760266,TRUE,130709
636,LinkedIn,Check out our new product! Check out our New Product Launch!,Video,19-05-2023 14:22,Mary,New York, NY, USA,Like,#newproduct,@charlie,12712,Awesome product!,25-34,Male,http://socialmedia.com/post/942326,Summer Collection,402094,http://socialmedia.com/post/418317,462165,737193,FALSE,479492
637,Pinterest,Check out our new product!,Video,01-05-2023 10:24,Mary,New York, NY, USA,Like,#trending,@alice,3544.5,Thanks for sharing!,18-24,Female,http://socialmedia.com/post/442204,Summer Collection,536170,http://socialmedia.com/post/446395,923903,889506,TRUE,119495
638,Instagram,Check out our new product!,Video,01-04-2023 15:01,Sophie,London, England, UK,Like,#trending,@charlie,3592,Thanks for sharing!,25-34,Female,http://socialmedia.com/post/45332,Summer Collection,26886,http://socialmedia.com/post/434285,487670,720235,FALSE,159854
639,Facebook,Check out our new product! Check out our New Product Launch!,Video,09-02-2023 14:55,James,New York, NY, USA,Like,#newproduct,@bob,37350,Thanks for sharing!,25-34,Female,http://socialmedia.com/post/173289,Summer Collection,46856,http://socialmedia.com/post/646889,284310,140897,FALSE,492265
640,Instagram,This is a sample post content,Video,18-03-2023 04:49,Oliver,London, England, UK,Like,#trending,@alice,12330,Awesome product!,25-34,Female,http://socialmedia.com/post/87038,Winter Sale,587986,http://socialmedia.com/post/608624,797357,343301,TRUE,225072
641,Snapchat,This is a sample post content,Text,09-01-2023 04:33,James,New York, NY, USA,Comment,#trending,@alice,11640,Thanks for sharing!,25-34,Male,http://socialmedia.com/post/90471,Summer Collection,55029,http://socialmedia.com/post/365840,225296,217481,FALSE,121019
642,Snapchat,This is a sample post content,Image,26-04-2023 01:36,Aarav,Mumbai, Maharashtra, India,Like,#sample,@alice,492,Thanks for sharing!,25-34,Male,http://socialmedia.com/post/929858,Winter Sale,998697,http://socialmedia.com/post/152466,595726,679447,TRUE,266069
643,Facebook,Loving the vibes here!,Video,09-08-2023 09:40,Liam,Sydney, NSW, Australia,Like,#sample,@alice,25605,Awesome product!,18-24,Female,http://socialmedia.com/post/930296,Winter Sale,286440,http://socialmedia.com/post/769476,16425,331633,FALSE,297274
644,Twitter,Check out our new product!,Image,27-12-2023 15:52,Noah,Sydney, NSW, Australia,Share,#sample,@charlie,14760,Awesome product!,18-24,Male,http://socialmedia.com/post/234176,Winter Sale,389903,http://socialmedia.com/post/215562,406647,980488,FALSE,164899
645,Instagram,Check out our new product!,Video,12-01-2023 14:18,James,New York, NY, USA,Like,#trending,@bob,22860,Thanks for sharing!,25-34,Male,http://socialmedia.com/post/626570,Summer Collection,482233,http://socialmedia.com/post/225145,290987,209709,FALSE,128414
646,YouTube,This is a sample post content,Video,22-05-2023 07:45,Mary,New York, NY, USA,Comment,#sample,@bob,18247.5,Great post!,18-24,Female,http://socialmedia.com/post/697959,Summer Collection,932491,http://socialmedia.com/post/867155,733389,925,TRUE,267430
647,Instagram,This is a sample post content Check out our New Product Launch!,Text,16-08-2023 11:53,Oliver,London, England, UK,Share,#newproduct,@charlie,15732,Great post!,18-24,Female,http://socialmedia.com/post/406375,Summer Collection,827238,http://socialmedia.com/post/345446,838623,8655,TRUE,174714
648,Pinterest,Check out our new product!,Image,09-08-2023 08:11,Liam,Sydney, NSW, Australia,Comment,#trending,@alice,3145.5,Great post!,18-24,Female,http://socialmedia.com/post/571782,Summer Collection,829653,http://socialmedia.com/post/793814,969049,208559,TRUE,376434
649,LinkedIn,This is a sample post content,Image,12-11-2023 15:45,Sophie,London, England, UK,Like,#sample,@bob,1260,Awesome product!,25-34,Male,http://socialmedia.com/post/923137,Winter Sale,905586,http://socialmedia.com/post/151321,563267,525746,TRUE,208860
650,Facebook,Check out our new product!,Image,28-10-2023 01:24,Diya,Mumbai, Maharashtra, India,Comment,#sample,@bob,3480,Thanks for sharing!,25-34,Male,http://socialmedia.com/post/878466,Winter Sale,912339,http://socialmedia.com/post/865258,635439,508895,TRUE,484994
651,Instagram,Check out our new product!,Video,19-12-2023 22:24,Aarav,Mumbai, Maharashtra, India,Like,#trending,@charlie,1788,Thanks for sharing!,18-24,Male,http://socialmedia.com/post/764574,Summer Collection,517269,http://socialmedia.com/post/898955,943681,9666,TRUE,282526
652,Twitter,Loving the vibes here!,Video,02-08-2023 10:54,Aarav,Mumbai, Maharashtra, India,Share,#trending,@charlie,24783,Awesome product!,18-24,Male,http://socialmedia.com/post/463062,Winter Sale,278525,http://socialmedia.com/post/629796,378581,698865,FALSE,155296
653,Facebook,Loving the vibes here!,Video,20-06-2023 06:53,Mary,New York, NY, USA,Follow,#sample,@alice,40935,Thanks for sharing!,25-34,Male,http://socialmedia.com/post/777065,Winter Sale,314594,http://socialmedia.com/post/663288,19312,119012,FALSE,327201
654,Instagram,Check out our new product! Check out our New Product Launch!,Video,23-11-2023 18:21,Noah,Sydney, NSW, Australia,Share,#newproduct,@bob,2724,Thanks for sharing!,18-24,Female,http://socialmedia.com/post/79771,New Product Launch,9436,http://socialmedia.com/post/407254,367858,371379,FALSE,398596
655,Twitter,Loving the vibes here! Check out our New Product Launch!,Text,06-11-2023 14:34,Olivia,Sydney, NSW, Australia,Comment,#newproduct,@charlie,382.5,Great post!,18-24,Male,http://socialmedia.com/post/859433,Summer Collection,609777,http://socialmedia.com/post/566,776474,302668,TRUE,433963
656,Facebook,Loving the vibes here!,Video,15-08-2023 01:47,Noah,Sydney, NSW, Australia,Share,#trending,@alice,697.5,Thanks for sharing!,25-34,Female,http://socialmedia.com/post/815975,Winter Sale,751787,http://socialmedia.com/post/123407,977577,737423,TRUE,244818
657,Facebook,This is a sample post content Check out our New Product Launch!,Video,23-10-2023 15:46,James,New York, NY, USA,Comment,#newproduct,@charlie,1110,Awesome product!,18-24,Female,http://socialmedia.com/post/145156,New Product Launch,594257,http://socialmedia.com/post/451262,807976,557923,TRUE,186924
658,Instagram,Check out our new product! Check out our New Product Launch!,Image,22-09-2023 10:17,Aarav,Mumbai, Maharashtra, India,Like,#newproduct,@charlie,31756,Awesome product!,18-24,Male,http://socialmedia.com/post/65730,Summer Collection,199220,http://socialmedia.com/post/712457,316868,75883,FALSE,292773
659,Facebook,This is a sample post content,Text,05-01-2023 12:28,James,New York, NY, USA,Like,#trending,@alice,3435,Awesome product!,25-34,Female,http://socialmedia.com/post/444755,New Product Launch,233638,http://socialmedia.com/post/683457,22432,405243,FALSE,174383
660,Facebook,Loving the vibes here!,Video,11-03-2023 01:02,James,New York, NY, USA,Share,#trending,@bob,4270,Great post!,18-24,Female,http://socialmedia.com/post/876197,Summer Collection,298996,http://socialmedia.com/post/33467,68565,280213,FALSE,276739
